ChangeID,AssumedMilestone,Level,DateOpened,DateValidated,DateClosed,TargetClosureDate,Status,SystemsImpacted,Reason,PotentialConsequences
C00212,M2,3,2023-12-28,2024-01-05,2024-01-12,2024-02-26,Closed,"PQR, FGH",Interface Misalignment,Schedule Impact
C00213,M4,3,2025-05-05,2025-05-10,2025-07-19,2025-07-04,Closed,IJK,Late Engineering Input,Installation Modification Required
C00214,M3,3,2024-07-15,2024-08-08,2025-02-09,2024-08-26,Closed,XYZ,Vendor Deviation,Documentary Only
C00215,M2,2,2023-03-11,2023-04-06,2023-12-19,2023-07-14,Closed,ABB,Quality Non-Conformance,Documentary Only
C00216,M2,3,2023-08-01,2023-08-10,2023-09-11,2023-09-12,Closed,VWX,Risk Mitigation Measure,Documentary Only
C00217,M3,3,2024-01-02,2024-01-18,2024-01-25,2024-02-13,Closed,"STU, XYB, QRS",Risk Mitigation Measure,Documentary Only
C00218,M2,3,2023-03-18,2023-03-27,2023-03-29,2023-04-29,Closed,"IJK, NOP, LMO, YZA",Site Condition Variation,Calculation Revision Only
C00219,M4,3,2025-07-13,2025-07-15,2025-07-16,2025-08-24,Closed,"IJK, VWX",Site Condition Variation,Calculation Revision Only
C00220,M1,3,2023-04-30,2023-05-24,2023-10-06,2023-06-11,Closed,"DEG, FGH",Vendor Deviation,Documentary Only
C00221,M1,3,2023-08-31,2023-09-22,2023-11-03,2023-10-30,Closed,"XYA, DEH, CDE",Quality Non-Conformance,Equipment Replacement Required
C00222,M1,3,2023-11-30,2023-12-03,2023-12-05,2024-01-11,Closed,"GHP, LMO",Client Requirement Change,Documentary Only
C00223,M4,3,2025-02-21,2025-03-01,2025-03-04,2025-04-04,Closed,"IJK, DEF",Clash Detection Resolution,Documentary Only
C00224,M3,3,2024-01-08,2024-01-09,2024-01-11,2024-02-19,Closed,XYB,Client Requirement Change,Documentary Only
C00225,M4,3,2025-02-08,2025-02-28,2025-04-10,2025-04-09,Closed,"LMO, DEH, PQR",Interface Misalignment,Equipment Replacement Required
C00226,M3,3,2024-12-20,2025-01-17,2025-05-30,2025-01-31,Closed,CDE,Site Condition Variation,Documentary Only
C00227,M3,2,2024-06-17,2024-06-28,2024-10-07,2024-10-20,Closed,ZAB,Material Availability Issue,Documentary Only
C00228,M1,3,2023-11-17,2023-12-15,2024-01-27,2024-01-16,Closed,"XYA, DEG",Clash Detection Resolution,Safety Impact
C00229,M4,3,2025-10-05,2025-10-08,2025-10-09,2025-11-16,Closed,"ABD, TUV",Site Condition Variation,Documentary Only
C00230,M4,3,2025-12-17,2025-12-31,2026-01-31,2026-02-15,Closed,"STU, LMN, XYB",Scope Clarification,Schedule Impact
C00231,M3,3,2024-02-20,2024-03-19,2024-10-22,2024-04-20,Closed,"DEG, WXY",Clash Detection Resolution,Design Impact
C00232,M3,3,2024-02-21,2024-02-22,2024-02-23,2024-04-03,Closed,"IJK, BSG, XYA",Design Optimization,Documentary Only
C00233,M4,3,2025-06-16,2025-06-22,2025-06-30,2025-07-28,Closed,"DEH, ABD",Client Requirement Change,Documentary Only
C00234,M4,3,2025-08-09,2025-08-26,2025-10-03,2025-10-08,Closed,GHP,Vendor Deviation,Design Impact
C00235,M3,3,2024-07-29,2024-08-24,2024-10-20,2024-09-27,Closed,QRS,Interface Misalignment,Installation Modification Required
C00236,M3,2,2024-04-02,2024-04-30,2025-01-06,2024-09-29,Closed,"BSG, ABB",Safety Enhancement,Schedule Impact
C00237,M4,3,2025-07-15,2025-07-18,2025-07-24,2025-08-26,Closed,"TUV, ZAB, LMN",Design Optimization,Documentary Only
C00238,M4,2,2025-04-29,2025-05-14,2025-08-29,2025-09-01,Closed,IJK,Material Availability Issue,Procedure Update Only
C00239,M1,3,2023-05-11,2023-05-14,2023-05-19,2023-06-22,Closed,"ZAB, ABC",Design Optimization,Specification Clarification
C00240,M4,3,2025-12-13,2025-12-28,2026-01-26,2026-02-11,Closed,"NOP, BSG",Client Requirement Change,Installation Modification Required
C00241,M3,2,2024-06-25,2024-07-09,2024-09-22,2024-10-28,Closed,QRS,Regulatory Compliance Update,Documentary Only
C00242,M3,3,2024-12-19,2024-12-20,2024-12-23,2025-01-30,Closed,PQR,Quality Non-Conformance,Procedure Update Only
C00243,M2,3,2023-07-16,2023-07-22,2023-07-26,2023-08-27,Closed,"LMO, DEF",Material Availability Issue,Documentary Only
C00244,M2,3,2023-10-22,2023-11-13,2023-11-16,2023-12-03,Closed,"STU, XYA",Site Condition Variation,Documentary Only
C00245,M4,3,2025-07-22,2025-07-23,2025-07-29,2025-09-02,Closed,"PQR, ABC, QRS",Late Engineering Input,Documentary Only
C00246,M3,3,2024-11-06,2024-11-07,2024-11-08,2024-12-18,Closed,"XYB, LMO, STU, DEG",Constructability Improvement,Documentary Only
C00247,M4,3,2025-04-23,2025-04-26,2025-04-27,2025-06-04,Closed,WXY,Interface Misalignment,Documentary Only
C00248,M2,3,2023-12-04,2023-12-25,2024-02-22,2024-02-02,Closed,"ZAB, GHP, WXY, DEF",Client Requirement Change,Safety Impact
C00249,M4,3,2025-01-21,2025-02-09,2025-03-04,2025-03-22,Closed,"STU, DEH, IJK",Procurement Specification Change,Schedule Impact
C00250,M3,2,2024-07-05,2024-07-29,2024-10-11,2024-11-07,Closed,"XYB, GHP, ABB",Clash Detection Resolution,Documentary Only
C00251,M3,3,2024-07-31,2024-08-26,2024-11-03,2024-09-11,Closed,BSG,Material Availability Issue,Documentary Only
C00252,M2,3,2023-10-04,2023-10-13,2023-10-28,2023-11-15,Closed,YZA,Clash Detection Resolution,Documentary Only
C00253,M2,3,2023-03-26,2023-03-28,2023-03-29,2023-05-25,Closed,"PQR, LMO",Design Optimization,Schedule Impact
C00254,M1,3,2023-02-28,2023-03-02,2023-03-03,2023-04-11,Closed,"IJK, ABB",Vendor Deviation,Documentary Only
C00255,M3,3,2024-10-12,2024-11-07,2024-11-26,2024-12-11,Closed,YZA,Regulatory Compliance Update,Safety Impact
C00256,M1,3,2023-07-22,2023-07-23,2023-07-24,2023-09-02,Closed,ABC,Regulatory Compliance Update,Documentary Only
C00257,M3,3,2024-07-07,2024-07-29,2024-10-02,2024-09-05,Closed,ZAB,Vendor Deviation,Cost Impact
C00258,M3,3,2024-05-14,2024-05-17,2024-05-19,2024-06-25,Closed,QRS,Design Optimization,Documentary Only
C00259,M2,3,2023-02-25,2023-03-17,2023-04-03,2023-04-08,Closed,"ZAB, LMN",Drawing Update,Documentary Only
C00260,M2,2,2023-10-15,2023-10-18,2024-01-07,2024-02-17,Closed,"VWX, TUV",Material Availability Issue,Documentary Only
C00261,M1,2,2023-11-22,2023-12-13,2024-05-19,2024-05-20,Closed,"IJK, XYA",Material Availability Issue,Equipment Replacement Required
C00262,M4,3,2025-07-29,2025-07-31,2025-09-15,2025-09-27,Closed,DEF,Drawing Update,Cost Impact
C00263,M1,3,2023-01-20,2023-01-28,2023-03-07,2023-03-21,Closed,"STU, LMO, DEF",Late Engineering Input,Material Change Required
C00264,M3,3,2024-10-02,2024-10-14,2024-10-19,2024-11-13,Closed,GHP,Design Optimization,Drawing Update Only
C00265,M2,3,2023-12-10,2023-12-28,2023-12-31,2024-01-21,Closed,XYB,Quality Non-Conformance,Documentary Only
C00266,M2,3,2023-08-03,2023-09-01,2023-09-21,2023-09-14,Closed,"QRS, XYB",Regulatory Compliance Update,Documentary Only
C00267,M3,2,2024-07-31,2024-08-09,2025-02-02,2025-01-27,Closed,"WXY, DEF, LMO, TUV",Quality Non-Conformance,Cost Impact
C00268,M3,3,2024-01-17,2024-02-01,2024-02-10,2024-02-28,Closed,XYA,Design Optimization,Documentary Only
C00269,M2,3,2023-08-16,2023-08-28,2023-12-21,2023-09-27,Closed,"LMN, YZA",Procurement Specification Change,Documentary Only
C00270,M2,3,2023-10-06,2023-10-10,2023-10-24,2023-11-17,Closed,"WXY, YZA, ABD, CDE",Design Optimization,Documentary Only
C00271,M4,3,2025-08-21,2025-08-22,,2025-10-02,Validated,"ABB, ZAB",Regulatory Compliance Update,Specification Clarification
C00272,M4,3,2025-01-26,2025-02-03,2025-03-28,2025-03-27,Closed,DEH,Clash Detection Resolution,Material Change Required
C00273,M4,3,2025-03-06,2025-03-13,2025-03-24,2025-04-17,Closed,"DEH, QRS",Procurement Specification Change,Documentary Only
C00274,M1,3,2023-10-28,2023-11-08,2024-06-18,2023-12-27,Closed,XYZ,Site Condition Variation,Cost Impact
C00275,M4,3,2025-03-17,2025-03-18,2025-03-20,2025-04-28,Closed,"DEH, TUV",Site Condition Variation,Documentary Only
C00276,M4,3,2025-10-04,2025-10-05,2025-10-11,2025-11-15,Closed,PQR,Clash Detection Resolution,Documentary Only
C00277,M1,3,2023-03-09,2023-03-11,2023-03-12,2023-04-20,Closed,ABC,Interface Misalignment,Documentary Only
C00278,M2,2,2023-01-09,2023-01-23,2023-10-23,2023-07-08,Closed,"BSG, PQR, ABD, GHP",Late Engineering Input,Schedule Impact
C00279,M2,3,2023-09-27,2023-09-30,2023-10-02,2023-11-08,Closed,"DEF, XYB",Vendor Deviation,Documentary Only
C00280,M4,3,2025-09-20,2025-09-28,2025-10-09,2025-11-01,Closed,"QRS, DEF",Material Availability Issue,Documentary Only
C00281,M1,2,2023-11-11,2023-12-09,2024-03-01,2024-03-15,Closed,"ABD, XYB",Interface Misalignment,Documentary Only
C00282,M2,3,2023-12-04,2023-12-25,2024-01-02,2024-02-02,Closed,"KLM, STU",Scope Clarification,Design Impact
C00283,M2,3,2023-01-16,2023-01-23,2023-01-26,2023-02-27,Closed,ABD,Safety Enhancement,Documentary Only
C00284,M4,3,2025-08-07,2025-08-22,2025-08-23,2025-09-18,Closed,"ZAB, DEF",Value Engineering Proposal,Documentary Only
C00285,M2,2,2023-08-16,2023-09-05,2024-05-27,2023-12-19,Closed,ABB,Quality Non-Conformance,Drawing Update Only
C00286,M4,3,2025-03-17,2025-04-04,,2025-04-28,Validated,"ABB, GHP",Scope Clarification,Documentary Only
C00287,M2,3,2023-12-31,2024-01-10,2024-01-29,2024-02-11,Closed,"VWX, CDE",Client Requirement Change,Drawing Update Only
C00288,M1,3,2023-08-21,2023-08-22,2023-08-23,2023-10-02,Closed,KLM,Material Availability Issue,Documentary Only
C00289,M4,3,2025-12-02,2025-12-26,2026-01-10,2026-01-13,Closed,WXY,Scope Clarification,Documentary Only
C00290,M1,3,2023-04-21,2023-04-25,2023-04-26,2023-06-02,Closed,"FGH, IJK, LMN",Material Availability Issue,Procedure Update Only
C00291,M2,3,2023-08-01,2023-08-07,2023-08-15,2023-09-12,Closed,"XYB, DEF",Design Optimization,Calculation Revision Only
C00292,M4,3,2025-12-07,2025-12-09,2025-12-10,2026-01-18,Closed,PQR,Interface Misalignment,Procedure Update Only
C00293,M2,2,2023-02-04,2023-02-28,2023-11-04,2023-06-09,Closed,"ABB, FGH",Quality Non-Conformance,Calculation Revision Only
C00294,M1,3,2023-07-10,2023-07-29,2023-08-22,2023-09-08,Closed,"DEH, GHP, NOP",Calculation Revision,Installation Modification Required
C00295,M3,3,2024-10-14,2024-11-05,2024-12-14,2024-12-13,Closed,NOP,Vendor Deviation,Cost Impact
C00296,M3,3,2024-03-03,2024-03-28,2024-04-04,2024-05-02,Closed,"FGH, YZA",Late Engineering Input,Schedule Impact
C00297,M4,3,2025-08-05,2025-08-08,2025-08-09,2025-09-16,Closed,XYB,Vendor Deviation,Documentary Only
C00298,M2,3,2023-06-09,2023-06-11,2023-06-15,2023-07-21,Closed,YZA,Late Engineering Input,Documentary Only
C00299,M2,3,2023-03-21,2023-04-18,2023-04-20,2023-05-02,Closed,ZAB,Clash Detection Resolution,Documentary Only
C00300,M3,3,2024-02-25,2024-02-29,2024-03-27,2024-04-07,Closed,YZA,Scope Clarification,Calculation Revision Only
C00301,M3,2,2024-05-22,2024-06-05,2024-08-09,2024-09-24,Closed,QRS,Constructability Improvement,Documentary Only
C00302,M2,3,2023-10-15,2023-11-05,2024-04-17,2023-11-26,Closed,"DEG, TUV",Calculation Revision,Specification Clarification
C00303,M4,3,2025-10-13,2025-10-22,2025-10-31,2025-12-12,Closed,ABC,Client Requirement Change,Cost Impact
C00304,M1,3,2023-01-15,2023-02-09,2023-04-07,2023-02-26,Closed,BSG,Value Engineering Proposal,Calculation Revision Only
C00305,M1,3,2023-06-08,2023-06-09,2023-08-09,2023-08-07,Closed,VWX,Regulatory Compliance Update,Equipment Replacement Required
C00306,M2,3,2023-04-03,2023-04-08,2023-05-03,2023-05-15,Closed,"GHP, QRS, ZAB",Safety Enhancement,Documentary Only
C00307,M2,3,2023-11-21,2023-11-23,2023-11-27,2024-01-02,Closed,ABC,Constructability Improvement,Calculation Revision Only
C00308,M1,3,2023-07-12,2023-07-14,2023-07-15,2023-08-23,Closed,FGH,Safety Enhancement,Documentary Only
C00309,M3,3,2024-06-08,2024-06-09,2024-06-11,2024-07-20,Closed,XYB,Risk Mitigation Measure,Documentary Only
C00310,M2,3,2023-01-27,2023-02-21,2023-03-18,2023-03-28,Closed,GHP,Interface Misalignment,Schedule Impact
C00311,M4,3,2025-11-13,2025-11-20,2025-11-23,2025-12-25,Closed,"ABD/B, ZAB",Site Condition Variation,Calculation Revision Only
C00312,M2,3,2023-09-06,2023-09-23,2023-09-24,2023-10-18,Closed,"TUV, IJK, FGH",Scope Clarification,Calculation Revision Only
C00313,M2,3,2023-02-28,2023-03-10,2023-03-31,2023-04-11,Closed,YZA,Drawing Update,Documentary Only
C00314,M2,2,2023-12-14,2024-01-05,2024-03-28,2024-04-17,Closed,"ZAB, QRS",Late Engineering Input,Procedure Update Only
C00315,M3,3,2024-06-06,2024-06-07,2024-07-20,2024-07-18,Closed,"ABD, LMN, CDE",Site Condition Variation,Documentary Only
C00316,M1,3,2023-04-15,2023-05-10,2023-06-06,2023-05-27,Closed,"STU, XYZ",Safety Enhancement,Documentary Only
C00317,M2,3,2023-05-11,2023-05-19,2023-05-25,2023-06-22,Closed,"STU, VWX",Quality Non-Conformance,Documentary Only
C00318,M1,3,2023-08-09,2023-08-27,2023-10-31,2023-09-20,Closed,BSG,Procurement Specification Change,Procedure Update Only
C00319,M3,2,2024-12-26,2025-01-17,,2025-06-24,Validated,LMN,Procurement Specification Change,Multi-Discipline Impact
C00320,M3,2,2024-06-30,2024-07-24,2025-04-14,2024-11-02,Closed,ABB,Scope Clarification,Documentary Only
C00321,M1,3,2023-01-22,2023-01-23,2023-01-24,2023-03-05,Closed,FGH,Design Optimization,Documentary Only
C00322,M3,3,2024-10-21,2024-10-27,2024-10-28,2024-12-02,Closed,FGH,Safety Enhancement,Documentary Only
C00323,M4,3,2025-08-02,2025-08-03,2025-08-04,2025-09-13,Closed,STU,Vendor Deviation,Calculation Revision Only
C00324,M3,3,2024-06-15,2024-06-30,2024-11-21,2024-08-14,Closed,"BSG, DEH",Procurement Specification Change,Multi-Discipline Impact
C00325,M2,3,2023-12-20,2023-12-27,2023-12-29,2024-01-31,Closed,"YZA, ABB, FGH, DEF",Client Requirement Change,Documentary Only
C00326,M3,3,2024-09-25,2024-10-05,2025-04-18,2024-11-06,Closed,ABB,Late Engineering Input,Documentary Only
C00327,M3,3,2024-06-22,2024-06-25,2024-12-25,2024-08-03,Closed,"LMN, VWX",Value Engineering Proposal,Documentary Only
C00328,M2,3,2023-09-19,2023-10-01,2023-11-03,2023-10-31,Closed,"WXY, DEF, KLM, XYZ",Value Engineering Proposal,Documentary Only
C00329,M3,3,2024-11-26,2024-12-01,2025-01-11,2025-01-25,Closed,"GHP, LMN",Design Optimization,Design Impact
C00330,M3,3,2024-05-11,2024-06-05,2024-12-18,2024-06-22,Closed,"XYZ, BSG",Material Availability Issue,Documentary Only
C00331,M1,3,2023-12-02,2023-12-27,2024-06-07,2024-01-13,Closed,ABB,Design Optimization,Documentary Only
C00332,M4,3,2025-11-18,2025-11-28,2025-11-30,2025-12-30,Closed,LMO,Late Engineering Input,Drawing Update Only
C00333,M3,3,2024-10-23,2024-11-13,2024-11-15,2024-12-04,Closed,"IJK, ZAB",Quality Non-Conformance,Drawing Update Only
C00334,M4,3,2025-11-16,2025-11-21,2025-12-23,2025-12-28,Closed,VWX,Drawing Update,Documentary Only
C00335,M2,3,2023-08-14,2023-08-24,2024-05-20,2023-10-13,Closed,"ABB, LMO, IJK",Calculation Revision,Safety Impact
C00336,M2,3,2023-05-21,2023-05-22,2023-05-27,2023-07-02,Closed,QRS,Material Availability Issue,Documentary Only
C00337,M2,3,2023-06-08,2023-06-11,2023-08-05,2023-08-07,Closed,"IJK, ABD, YZA",Client Requirement Change,Installation Modification Required
C00338,M4,3,2025-11-27,2025-12-12,,2026-01-26,Validated,"ABB, TUV",Calculation Revision,Construction Rework Required
C00339,M1,3,2023-10-25,2023-11-23,2023-11-28,2023-12-06,Closed,NOP,Constructability Improvement,Documentary Only
C00340,M1,3,2023-01-22,2023-01-30,2023-01-31,2023-03-05,Closed,"IJK, DEH, QRS, WXY",Safety Enhancement,Documentary Only
C00341,M4,3,2025-09-14,2025-10-10,2025-10-16,2025-10-26,Closed,"GHP, ABD",Late Engineering Input,Documentary Only
C00342,M1,3,2023-06-25,2023-07-01,2023-07-14,2023-08-06,Closed,"XYA, ABB",Interface Misalignment,Calculation Revision Only
C00343,M1,3,2023-01-21,2023-02-07,2023-06-26,2023-03-04,Closed,"LMN, XYA",Design Optimization,Documentary Only
C00344,M4,3,2025-09-25,2025-10-06,2025-10-13,2025-11-06,Closed,"TUV, BSG, YZA, STU",Site Condition Variation,Documentary Only
C00345,M1,3,2023-12-14,2023-12-20,2023-12-21,2024-01-25,Closed,TUV,Material Availability Issue,Documentary Only
C00346,M1,3,2023-06-21,2023-07-04,2024-01-28,2023-08-02,Closed,"ABB, VWX, DEF",Clash Detection Resolution,Drawing Update Only
C00347,M2,3,2023-05-26,2023-05-31,2023-06-02,2023-07-07,Closed,PQR,Client Requirement Change,Calculation Revision Only
C00348,M4,3,2025-03-18,2025-03-20,2025-03-25,2025-04-29,Closed,VWX,Constructability Improvement,Documentary Only
C00349,M4,3,2025-06-29,2025-07-22,2025-09-18,2025-08-28,Closed,STU,Constructability Improvement,Cost Impact
C00350,M2,3,2023-12-06,2023-12-09,2024-04-22,2024-01-17,Closed,"CDE, GHP",Client Requirement Change,Documentary Only
C00351,M3,2,2024-06-07,2024-07-03,2024-09-09,2024-10-10,Closed,NOP,Quality Non-Conformance,Documentary Only
C00352,M4,3,2025-06-18,2025-07-11,2025-09-08,2025-08-17,Closed,GHP,Safety Enhancement,Equipment Replacement Required
C00353,M2,2,2023-12-17,2024-01-08,2024-05-26,2024-06-14,Closed,"KLM, ABB",Client Requirement Change,Design Impact
C00354,M2,3,2023-08-05,2023-08-06,2023-08-28,2023-10-04,Closed,KLM,Constructability Improvement,Cost Impact
C00355,M2,3,2023-07-05,2023-07-21,2023-10-02,2023-09-03,Closed,"STU, BSG, XYZ, VWX",Calculation Revision,Schedule Impact
C00356,M2,3,2023-04-09,2023-04-12,2023-09-02,2023-05-21,Closed,LMN,Drawing Update,Procedure Update Only
C00357,M1,3,2023-06-01,2023-06-26,2023-08-12,2023-07-31,Closed,DEH/F,Interface Misalignment,Material Change Required
C00358,M4,3,2025-10-04,2025-10-26,2025-11-12,2025-11-15,Closed,XYB,Regulatory Compliance Update,Calculation Revision Only
C00359,M1,3,2023-06-22,2023-07-12,2024-01-16,2023-08-21,Closed,"DEG, TUV",Design Optimization,Cost Impact
C00360,M1,2,2023-07-12,2023-07-18,2023-12-29,2024-01-08,Closed,GHP,Design Optimization,Cost Impact
C00361,M4,3,2025-12-21,2025-12-27,,2026-02-19,Validated,DEG,Vendor Deviation,Cost Impact
C00362,M3,3,2024-08-12,2024-08-20,2024-09-03,2024-09-23,Closed,ABD,Design Optimization,Calculation Revision Only
C00363,M3,2,2024-08-15,2024-09-09,2025-02-09,2025-02-11,Closed,TUV,Design Optimization,Schedule Impact
C00364,M4,3,2025-08-18,2025-09-13,,2025-09-29,Validated,"LMN, NOP",Constructability Improvement,Documentary Only
C00365,M2,3,2023-08-29,2023-09-17,2024-03-16,2023-10-10,Closed,"XYZ, YZA",Interface Misalignment,Documentary Only
C00366,M3,3,2024-08-13,2024-08-14,2024-08-14,2024-09-24,Closed,"IJK, DEG",Vendor Deviation,Documentary Only
C00367,M4,3,2025-09-15,2025-09-16,2025-09-18,2025-10-27,Closed,"KLM, FGH",Drawing Update,Calculation Revision Only
C00368,M3,3,2024-05-08,2024-05-10,2024-05-21,2024-06-19,Closed,"ABD, WXY, LMO",Site Condition Variation,Documentary Only
C00369,M2,3,2023-12-31,2024-01-02,2024-01-03,2024-02-11,Closed,"KLM, DEF",Risk Mitigation Measure,Documentary Only
C00370,M2,3,2023-08-19,2023-08-21,2023-08-22,2023-09-30,Closed,"KLM, GHP, FGH",Interface Misalignment,Documentary Only
C00371,M2,3,2023-06-28,2023-07-01,2023-07-03,2023-08-27,Closed,"ABC/D, FGH",Value Engineering Proposal,Design Impact
C00372,M2,3,2023-05-01,2023-05-02,2023-10-17,2023-06-30,Closed,"CDE, ABB, YZA",Procurement Specification Change,Schedule Impact
C00373,M3,3,2024-06-12,2024-07-08,2024-07-20,2024-07-24,Closed,"DEF, XYA",Quality Non-Conformance,Calculation Revision Only
C00374,M4,3,2025-03-16,2025-03-18,2025-03-21,2025-04-27,Closed,GHP,Procurement Specification Change,Documentary Only
C00375,M4,3,2025-12-28,2025-12-29,2025-12-30,2026-02-08,Closed,"LMO, IJK, TUV",Procurement Specification Change,Documentary Only
C00376,M3,3,2024-05-11,2024-06-04,2024-11-06,2024-06-22,Closed,XYZ,Safety Enhancement,Specification Clarification
C00377,M3,3,2024-11-07,2024-11-10,2024-11-14,2025-01-06,Closed,"KLM, FGH",Client Requirement Change,Safety Impact
C00378,M2,3,2023-05-02,2023-05-04,2023-05-05,2023-06-13,Closed,"STU, DEF",Quality Non-Conformance,Documentary Only
C00379,M1,3,2023-11-24,2023-11-27,2023-12-26,2024-01-05,Closed,DEH,Safety Enhancement,Documentary Only
C00380,M3,3,2024-02-26,2024-02-27,2024-03-25,2024-04-08,Closed,LMO,Calculation Revision,Calculation Revision Only
C00381,M3,3,2024-11-19,2024-11-21,2024-11-26,2024-12-31,Closed,KLM,Procurement Specification Change,Documentary Only
C00382,M2,3,2023-05-30,2023-06-02,2023-06-05,2023-07-29,Closed,FGH,Client Requirement Change,Equipment Replacement Required
C00383,M2,3,2023-05-04,2023-05-10,2023-07-09,2023-07-03,Closed,QRS,Late Engineering Input,Safety Impact
C00384,M3,3,2024-12-06,2024-12-23,2025-01-20,2025-02-04,Closed,ZAB,Constructability Improvement,Material Change Required
C00385,M3,3,2024-07-03,2024-07-20,2025-02-11,2024-08-14,Closed,ABB,Calculation Revision,Documentary Only
C00386,M1,3,2023-09-17,2023-09-19,2023-09-21,2023-10-29,Closed,"NOP, ABC",Design Optimization,Specification Clarification
C00387,M3,3,2024-01-23,2024-01-24,2024-02-14,2024-03-05,Closed,"WXY, CDE",Material Availability Issue,Specification Clarification
C00388,M4,3,2025-07-02,2025-07-23,2025-07-24,2025-08-13,Closed,"DEH, ABB",Design Optimization,Documentary Only
C00389,M1,3,2023-02-23,2023-03-06,2023-09-01,2023-04-06,Closed,"DEG, QRS",Calculation Revision,Documentary Only
C00390,M3,3,2024-03-09,2024-03-15,2024-03-21,2024-04-20,Closed,ABD,Late Engineering Input,Documentary Only
